"object_id";"colonne";"valeur"
"226";"date_ingestion";"2025-10-17 15:14:35"
"227";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13772-INFO-EMP-LINKEDIN-FR-1602703608.html"
"227";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13772-INFO-EMP-LINKEDIN-FR-1602703608.html"
"227";"date_ingestion";"2025-10-17 15:14:35"
"228";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13773-INFO-EMP-LINKEDIN-FR-1580555680.html"
"228";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13773-INFO-EMP-LINKEDIN-FR-1580555680.html"
"228";"date_ingestion";"2025-10-17 15:14:35"
"229";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13774-INFO-EMP-LINKEDIN-FR-1644139275.html"
"229";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13774-INFO-EMP-LINKEDIN-FR-1644139275.html"
"229";"date_ingestion";"2025-10-17 15:14:35"
"230";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13775-INFO-EMP-LINKEDIN-FR-1640475631.html"
"230";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13775-INFO-EMP-LINKEDIN-FR-1640475631.html"
"230";"date_ingestion";"2025-10-17 15:14:35"
"231";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13776-INFO-EMP-LINKEDIN-FR-1497554899.html"
"231";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13776-INFO-EMP-LINKEDIN-FR-1497554899.html"
"231";"date_ingestion";"2025-10-17 15:14:35"
"232";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13777-INFO-EMP-LINKEDIN-FR-1640423629.html"
"232";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13777-INFO-EMP-LINKEDIN-FR-1640423629.html"
"232";"date_ingestion";"2025-10-17 15:14:35"
"233";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13778-INFO-EMP-LINKEDIN-FR-1640448992.html"
"233";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13778-INFO-EMP-LINKEDIN-FR-1640448992.html"
"233";"date_ingestion";"2025-10-17 15:14:35"
"234";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13779-INFO-EMP-LINKEDIN-FR-1640213488.html"
"234";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13779-INFO-EMP-LINKEDIN-FR-1640213488.html"
"234";"date_ingestion";"2025-10-17 15:14:35"
"235";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13780-INFO-EMP-LINKEDIN-FR-1640291833.html"
"235";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13780-INFO-EMP-LINKEDIN-FR-1640291833.html"
"235";"date_ingestion";"2025-10-17 15:14:35"
"236";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13781-INFO-EMP-LINKEDIN-FR-1640425189.html"
"236";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13781-INFO-EMP-LINKEDIN-FR-1640425189.html"
"236";"date_ingestion";"2025-10-17 15:14:35"
"237";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13782-INFO-EMP-LINKEDIN-FR-1564431808.html"
"237";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13782-INFO-EMP-LINKEDIN-FR-1564431808.html"
"237";"date_ingestion";"2025-10-17 15:14:35"
"238";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13783-INFO-EMP-LINKEDIN-FR-1645584561.html"
"238";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13783-INFO-EMP-LINKEDIN-FR-1645584561.html"
"238";"date_ingestion";"2025-10-17 15:14:35"
"239";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13784-INFO-EMP-LINKEDIN-FR-1641913818.html"
"239";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13784-INFO-EMP-LINKEDIN-FR-1641913818.html"
"239";"date_ingestion";"2025-10-17 15:14:35"
"240";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13785-INFO-EMP-LINKEDIN-FR-1451404661.html"
"240";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13785-INFO-EMP-LINKEDIN-FR-1451404661.html"
"240";"date_ingestion";"2025-10-17 15:14:35"
"241";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13786-INFO-EMP-LINKEDIN-FR-1590048437.html"
"241";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13786-INFO-EMP-LINKEDIN-FR-1590048437.html"
"241";"date_ingestion";"2025-10-17 15:14:35"
"242";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13787-INFO-EMP-LINKEDIN-FR-1418691215.html"
"242";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13787-INFO-EMP-LINKEDIN-FR-1418691215.html"
"242";"date_ingestion";"2025-10-17 15:14:35"
"243";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13788-INFO-EMP-LINKEDIN-FR-1599912507.html"
"243";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13788-INFO-EMP-LINKEDIN-FR-1599912507.html"
"243";"date_ingestion";"2025-10-17 15:14:35"
"244";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13789-INFO-EMP-LINKEDIN-FR-1582115820.html"
"244";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13789-INFO-EMP-LINKEDIN-FR-1582115820.html"
"244";"date_ingestion";"2025-10-17 15:14:35"
"245";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13790-INFO-EMP-LINKEDIN-FR-1644124886.html"
"245";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13790-INFO-EMP-LINKEDIN-FR-1644124886.html"
"245";"date_ingestion";"2025-10-17 15:14:35"
"246";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13791-INFO-EMP-LINKEDIN-FR-1468925298.html"
"246";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13791-INFO-EMP-LINKEDIN-FR-1468925298.html"
"246";"date_ingestion";"2025-10-17 15:14:35"
"247";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13792-INFO-EMP-LINKEDIN-FR-1540456511.html"
"247";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13792-INFO-EMP-LINKEDIN-FR-1540456511.html"
"247";"date_ingestion";"2025-10-17 15:14:35"
"248";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13793-INFO-EMP-LINKEDIN-FR-1644761324.html"
"248";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13793-INFO-EMP-LINKEDIN-FR-1644761324.html"
"248";"date_ingestion";"2025-10-17 15:14:35"
"249";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13794-INFO-EMP-LINKEDIN-FR-1599956301.html"
"249";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13794-INFO-EMP-LINKEDIN-FR-1599956301.html"
"249";"date_ingestion";"2025-10-17 15:14:35"
"250";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13795-INFO-EMP-LINKEDIN-FR-1636557107.html"
"250";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13795-INFO-EMP-LINKEDIN-FR-1636557107.html"
"250";"date_ingestion";"2025-10-17 15:14:35"
"251";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13796-INFO-EMP-LINKEDIN-FR-1647505593.html"
"251";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13796-INFO-EMP-LINKEDIN-FR-1647505593.html"
"251";"date_ingestion";"2025-10-17 15:14:35"
"252";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13797-INFO-EMP-LINKEDIN-FR-1437107058.html"
"252";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13797-INFO-EMP-LINKEDIN-FR-1437107058.html"
"252";"date_ingestion";"2025-10-17 15:14:35"
"253";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13798-INFO-EMP-LINKEDIN-FR-1497591308.html"
"253";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13798-INFO-EMP-LINKEDIN-FR-1497591308.html"
"253";"date_ingestion";"2025-10-17 15:14:35"
"254";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13799-INFO-EMP-LINKEDIN-FR-1555991658.html"
"254";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP/13799-INFO-EMP-LINKEDIN-FR-1555991658.html"
"254";"date_ingestion";"2025-10-17 15:14:35"
"255";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13546-INFO-SOC-GLASSDOOR-E12966_P1.html"
"255";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13546-INFO-SOC-GLASSDOOR-E12966_P1.html"
"255";"date_ingestion";"2025-10-17 15:14:35"
"256";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13550-INFO-SOC-GLASSDOOR-E10686_P1.html"
"256";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13550-INFO-SOC-GLASSDOOR-E10686_P1.html"
"256";"date_ingestion";"2025-10-17 15:14:35"
"257";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13551-INFO-SOC-GLASSDOOR-E794111_P1.html"
"257";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13551-INFO-SOC-GLASSDOOR-E794111_P1.html"
"257";"date_ingestion";"2025-10-17 15:14:35"
"258";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13552-INFO-SOC-GLASSDOOR-E2131167_P1.html"
"258";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13552-INFO-SOC-GLASSDOOR-E2131167_P1.html"
"258";"date_ingestion";"2025-10-17 15:14:35"
"259";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13553-INFO-SOC-GLASSDOOR-E5304_P1.html"
"259";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13553-INFO-SOC-GLASSDOOR-E5304_P1.html"
"259";"date_ingestion";"2025-10-17 15:14:35"
"260";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13554-INFO-SOC-GLASSDOOR-E855284_P1.html"
"260";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13554-INFO-SOC-GLASSDOOR-E855284_P1.html"
"260";"date_ingestion";"2025-10-17 15:14:35"
"261";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13558-INFO-SOC-GLASSDOOR-E6162_P1.html"
"261";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13558-INFO-SOC-GLASSDOOR-E6162_P1.html"
"261";"date_ingestion";"2025-10-17 15:14:35"
"262";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13559-INFO-SOC-GLASSDOOR-E13824_P1.html"
"262";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13559-INFO-SOC-GLASSDOOR-E13824_P1.html"
"262";"date_ingestion";"2025-10-17 15:14:35"
"263";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13562-INFO-SOC-GLASSDOOR-E1303620_P1.html"
"263";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13562-INFO-SOC-GLASSDOOR-E1303620_P1.html"
"263";"date_ingestion";"2025-10-17 15:14:35"
"264";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13563-INFO-SOC-GLASSDOOR-E13082_P1.html"
"264";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13563-INFO-SOC-GLASSDOOR-E13082_P1.html"
"264";"date_ingestion";"2025-10-17 15:14:35"
"265";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13564-INFO-SOC-GLASSDOOR-E4245_P1.html"
"265";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13564-INFO-SOC-GLASSDOOR-E4245_P1.html"
"265";"date_ingestion";"2025-10-17 15:14:35"
"266";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13570-INFO-SOC-GLASSDOOR-E1394648_P1.html"
"266";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13570-INFO-SOC-GLASSDOOR-E1394648_P1.html"
"266";"date_ingestion";"2025-10-17 15:14:35"
"267";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13571-INFO-SOC-GLASSDOOR-E1061225_P1.html"
"267";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13571-INFO-SOC-GLASSDOOR-E1061225_P1.html"
"267";"date_ingestion";"2025-10-17 15:14:35"
"268";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13572-INFO-SOC-GLASSDOOR-E2098670_P1.html"
"268";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13572-INFO-SOC-GLASSDOOR-E2098670_P1.html"
"268";"date_ingestion";"2025-10-17 15:14:35"
"269";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13574-INFO-SOC-GLASSDOOR-E1130973_P1.html"
"269";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13574-INFO-SOC-GLASSDOOR-E1130973_P1.html"
"269";"date_ingestion";"2025-10-17 15:14:35"
"270";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13575-INFO-SOC-GLASSDOOR-E1922609_P1.html"
"270";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13575-INFO-SOC-GLASSDOOR-E1922609_P1.html"
"270";"date_ingestion";"2025-10-17 15:14:35"
"271";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13576-INFO-SOC-GLASSDOOR-E18712_P1.html"
"271";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13576-INFO-SOC-GLASSDOOR-E18712_P1.html"
"271";"date_ingestion";"2025-10-17 15:14:35"
"272";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13577-INFO-SOC-GLASSDOOR-E235143_P1.html"
"272";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13577-INFO-SOC-GLASSDOOR-E235143_P1.html"
"272";"date_ingestion";"2025-10-17 15:14:35"
"273";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13584-INFO-SOC-GLASSDOOR-E1044716_P1.html"
"273";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13584-INFO-SOC-GLASSDOOR-E1044716_P1.html"
"273";"date_ingestion";"2025-10-17 15:14:35"
"274";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13585-INFO-SOC-GLASSDOOR-E13058_P1.html"
"274";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13585-INFO-SOC-GLASSDOOR-E13058_P1.html"
"274";"date_ingestion";"2025-10-17 15:14:35"
"275";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13586-INFO-SOC-GLASSDOOR-E649071_P1.html"
"275";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13586-INFO-SOC-GLASSDOOR-E649071_P1.html"
"275";"date_ingestion";"2025-10-17 15:14:35"
"276";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13587-INFO-SOC-GLASSDOOR-E1838_P1.html"
"276";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13587-INFO-SOC-GLASSDOOR-E1838_P1.html"
"276";"date_ingestion";"2025-10-17 15:14:35"
"277";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13596-INFO-SOC-GLASSDOOR-E111193_P1.html"
"277";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13596-INFO-SOC-GLASSDOOR-E111193_P1.html"
"277";"date_ingestion";"2025-10-17 15:14:35"
"278";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13598-INFO-SOC-GLASSDOOR-E1363502_P1.html"
"278";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13598-INFO-SOC-GLASSDOOR-E1363502_P1.html"
"278";"date_ingestion";"2025-10-17 15:14:35"
"279";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13600-INFO-SOC-GLASSDOOR-E541990_P1.html"
"279";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13600-INFO-SOC-GLASSDOOR-E541990_P1.html"
"279";"date_ingestion";"2025-10-17 15:14:35"
"280";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13602-INFO-SOC-GLASSDOOR-E3516_P1.html"
"280";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13602-INFO-SOC-GLASSDOOR-E3516_P1.html"
"280";"date_ingestion";"2025-10-17 15:14:35"
"281";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13603-INFO-SOC-GLASSDOOR-E5772_P1.html"
"281";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13603-INFO-SOC-GLASSDOOR-E5772_P1.html"
"281";"date_ingestion";"2025-10-17 15:14:35"
"282";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13604-INFO-SOC-GLASSDOOR-E37990_P1.html"
"282";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13604-INFO-SOC-GLASSDOOR-E37990_P1.html"
"282";"date_ingestion";"2025-10-17 15:14:35"
"283";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13606-INFO-SOC-GLASSDOOR-E31197_P1.html"
"283";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13606-INFO-SOC-GLASSDOOR-E31197_P1.html"
"283";"date_ingestion";"2025-10-17 15:14:35"
"284";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13607-INFO-SOC-GLASSDOOR-E301204_P1.html"
"284";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13607-INFO-SOC-GLASSDOOR-E301204_P1.html"
"284";"date_ingestion";"2025-10-17 15:14:35"
"285";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13612-INFO-SOC-GLASSDOOR-E845851_P1.html"
"285";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13612-INFO-SOC-GLASSDOOR-E845851_P1.html"
"285";"date_ingestion";"2025-10-17 15:14:35"
"286";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13614-INFO-SOC-GLASSDOOR-E230035_P1.html"
"286";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13614-INFO-SOC-GLASSDOOR-E230035_P1.html"
"286";"date_ingestion";"2025-10-17 15:14:35"
"287";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13615-INFO-SOC-GLASSDOOR-E6538_P1.html"
"287";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13615-INFO-SOC-GLASSDOOR-E6538_P1.html"
"287";"date_ingestion";"2025-10-17 15:14:35"
"288";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13617-INFO-SOC-GLASSDOOR-E139323_P1.html"
"288";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13617-INFO-SOC-GLASSDOOR-E139323_P1.html"
"288";"date_ingestion";"2025-10-17 15:14:35"
"289";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13618-INFO-SOC-GLASSDOOR-E1136406_P1.html"
"289";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13618-INFO-SOC-GLASSDOOR-E1136406_P1.html"
"289";"date_ingestion";"2025-10-17 15:14:35"
"290";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13619-INFO-SOC-GLASSDOOR-E800152_P1.html"
"290";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13619-INFO-SOC-GLASSDOOR-E800152_P1.html"
"290";"date_ingestion";"2025-10-17 15:14:35"
"291";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13621-INFO-SOC-GLASSDOOR-E1178969_P1.html"
"291";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13621-INFO-SOC-GLASSDOOR-E1178969_P1.html"
"291";"date_ingestion";"2025-10-17 15:14:35"
"292";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13622-INFO-SOC-GLASSDOOR-E847875_P1.html"
"292";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13622-INFO-SOC-GLASSDOOR-E847875_P1.html"
"292";"date_ingestion";"2025-10-17 15:14:35"
"293";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13623-INFO-SOC-GLASSDOOR-E1146056_P1.html"
"293";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13623-INFO-SOC-GLASSDOOR-E1146056_P1.html"
"293";"date_ingestion";"2025-10-17 15:14:35"
"294";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13624-INFO-SOC-GLASSDOOR-E397805_P1.html"
"294";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13624-INFO-SOC-GLASSDOOR-E397805_P1.html"
"294";"date_ingestion";"2025-10-17 15:14:35"
"295";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13625-INFO-SOC-GLASSDOOR-E192082_P1.html"
"295";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13625-INFO-SOC-GLASSDOOR-E192082_P1.html"
"295";"date_ingestion";"2025-10-17 15:14:35"
"296";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13626-INFO-SOC-GLASSDOOR-E3765_P1.html"
"296";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13626-INFO-SOC-GLASSDOOR-E3765_P1.html"
"296";"date_ingestion";"2025-10-17 15:14:35"
"297";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13627-INFO-SOC-GLASSDOOR-E253618_P1.html"
"297";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13627-INFO-SOC-GLASSDOOR-E253618_P1.html"
"297";"date_ingestion";"2025-10-17 15:14:35"
"298";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13628-INFO-SOC-GLASSDOOR-E235643_P1.html"
"298";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13628-INFO-SOC-GLASSDOOR-E235643_P1.html"
"298";"date_ingestion";"2025-10-17 15:14:35"
"299";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13629-INFO-SOC-GLASSDOOR-E474142_P1.html"
"299";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13629-INFO-SOC-GLASSDOOR-E474142_P1.html"
"299";"date_ingestion";"2025-10-17 15:14:35"
"300";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13630-INFO-SOC-GLASSDOOR-E456207_P1.html"
"300";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13630-INFO-SOC-GLASSDOOR-E456207_P1.html"
"300";"date_ingestion";"2025-10-17 15:14:35"
"301";"fichier_source";"C:/TD_DATALAKE/DATALAKE/0_SOURCE_WEB/13633-INFO-SOC-GLASSDOOR-E672181_P1.html"
"301";"fichier_cible";"C:/TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC/13633-INFO-SOC-GLASSDOOR-E672181_P1.html"
"301";"date_ingestion";"2025-10-17 15:14:35"
